ID,BeekeeperID,PaPlantsID,BeePurchase,BeePurchaseVendorName,BeePurchaseStateOfOrigin,BeePurchasePackages,BeePurchaseNucleusColonies,BeePurchaseFullColonies,BeePurchaseQueens,BeePurchaseOther,OtherBeePurchaseSpecify,ColonyLossMakeup,ColonyLossMakeupOther,OtherColonyLossMakeupSpecify,ReQueenColonies,SupplementalFeed,TypeOfSupplementalFeed,SupplementalFeedOther,OtherSupplementalFeedSpecify,WhenSupplementalFeed,MiteCounts,SugarShakeYN,SugarShake,AlcoholWashYN,AlcoholWash,BottomBoardYN,BottomBoard,DroneSurveyYN,DroneSurvey,OtherMiteCountYN,OtherMiteCount,OtherMiteCountSpecify,AntibioticTreatments,TreatmentsForColonyHealthMitigation,TreatmentsForColonyHealthMitigationOther,OtherTreatmentsForColonyHealthMitigationSpecify,ColonyLossVarroaMiteYN,ColonyLossVarroaMite,ColonyLossStarvationYN,ColonyLossStarvation,ColonyLossBearsYN,ColonyLossBears,ColonyLossAmericanFoulbroodYN,ColonyLossAmericanFoulbrood,ColonyLossSwarmingYN,ColonyLossSwarming,ColonyLossPesticidesYN,ColonyLossPesticides,ColonyLossMitacidesYN,ColonyLossMitacides,OtherColonyLossYN,OtherColonyLoss,OtherColonyLossCausesSpecify,TravelOutsideVermont,ListLocations,OutOfStatePollination,OutOfStatePollinationCrops,OutOfStateOverwintering,OverwinteringCityAndState,OtherOutOfState,OtherOutOfStateSpecify,Opinion,NewBeekeeper,NotBeekeeper,Queens,NucleusColonies,Packages,FullColonies,Test,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,PerTotLoss,PerWintLoss
788,1169,7VM,TRUE,"John Mailloux, Weeping Pines Apiary",10,10,0,0,0,0,NA,"Make Splits or Divides, Purchase Packages",FALSE,NA,Re-queen themselves,TRUE,Pollen substitutes,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Formic acid (Mite Away Quick Strips), Hopguard",FALSE,NA,FALSE,0,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Too many people using pesticides and chemicals in gardens and flower gardens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,0007VM-3,2,NA,NA,NA,NA,Washington,Waitsfield Town,3-Jul-17,NA,NA,Permanent,NA,N,VT,Waitsfield,5673,NA,NA
151,1467,810,TRUE,French Hill Apiaries,45,0,2,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",TRUE,FALSE,0,TRUE,1,TRUE,4.5,TRUE,3,FALSE,0,NA,FALSE,"Apiguard, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,3,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping up with Varroa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000810-2,2,1,1,NA,<2%>,Chittenden,Burlington City,1-Jan-01,NA,21-Jul-04,Permanent,NA,N,VT,Burlington,5401,0.333333333,0.333333333
151,1467,810,TRUE,French Hill Apiaries,45,0,2,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",TRUE,FALSE,0,TRUE,1,TRUE,4.5,TRUE,3,FALSE,0,NA,FALSE,"Apiguard, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,3,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping up with Varroa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000810-3,6,2,2,NA,<2%>,Chittenden,South Burlington City,1-Jan-01,NA,21-Oct-14,Permanent,NA,N,VT,South Burlington,5401,0.25,0.25
151,1467,810,TRUE,French Hill Apiaries,45,0,2,0,0,0,NA,"Make Splits or Divides, Purchase Nucleus Colonies",FALSE,NA,"Introduce mated queens, Re-queen themselves",TRUE,"Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",TRUE,FALSE,0,TRUE,1,TRUE,4.5,TRUE,3,FALSE,0,NA,FALSE,"Apiguard, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,3,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping up with Varroa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000810-4,10,2,2,NA,<2%>,Chittenden,Burlington City,11-Jun-15,NA,3-Jun-17,Permanent,NA,N,VT,Burlington,5401,0.166666667,0.166666667
700,1486,81A,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce virgin queens, Re-queen themselves",FALSE,NA,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,Apiguard,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,I have been a hobbyist beekeeper for many years.  I registered 2 hives with you formerly and paid the fees as requested.  Added 1 swarm after I paid fees last year.  All hives died this last winter.  Due to age and poor health I do not plan to continue.  I do not know for sure why the bees died.  If I choose to renew I will reapply and pay the proper fees.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Closed,00081A-1,2,3,3,NA,NA,Franklin,Sheldon Town,1-Jan-01,NA,NA,Permanent,NA,N,VT,Sheldon,5450,0.6,0.6
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-22,25,NA,NA,NA,NA,Franklin,Swanton Town,27-Jul-17,NA,NA,Permanent,NA,N,VT,Swanton,0,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-10,90,NA,NA,NA,NA,Franklin,Swanton Town,1-Jan-01,NA,3-Jul-17,Permanent,NA,N,VT,Swanton,0,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-9,25,NA,NA,NA,NA,Franklin,Highgate Town,1-Jan-01,NA,3-Oct-13,Permanent,NA,N,VT,Highgate,0,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-8,25,NA,NA,NA,NA,Franklin,Georgia Town,1-Jan-01,NA,13-Jul-15,Permanent,NA,N,VT,Georgia,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-11,25,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Jan-01,NA,3-Oct-13,Permanent,NA,N,VT,St. Albans Twn,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-7,25,NA,NA,NA,NA,Franklin,Highgate Town,1-Jan-01,NA,13-Jul-15,Permanent,NA,N,VT,Swanton,5488,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-6,25,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Jan-01,NA,2-Nov-11,Permanent,NA,N,VT,St. Albans Twn,0,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-5,25,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Jan-01,NA,29-Oct-14,Permanent,NA,N,VT,St. Albans Twn,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-2,25,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Jan-01,NA,29-Oct-14,Permanent,NA,N,VT,St. Albans Twn,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-1,25,NA,NA,NA,NA,Franklin,Swanton Town,1-Jan-01,NA,29-Oct-14,Permanent,NA,N,VT,Swanton,0,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-21,50,NA,NA,NA,NA,Franklin,Franklin Town,2-Sep-15,NA,NA,Permanent,NA,N,VT,Franklin,5457,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-14,50,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Apr-13,NA,24-Apr-13,Migratory,NA,N,VT,St. Albans,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-13,25,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Mar-13,NA,29-Oct-14,Permanent,NA,N,VT,St. Albans,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-20,500,NA,NA,NA,NA,Franklin,NA,2-Sep-15,NA,3-Jul-17,Permanent,NA,N,VT,Saint Albans City,5478,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-19,30,NA,NA,NA,NA,Franklin,Highgate Town,2-Sep-15,NA,NA,Permanent,NA,N,VT,NA,NA,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-18,20,NA,NA,NA,NA,Franklin,Fairfax Town,2-Sep-15,NA,NA,Permanent,NA,N,VT,NA,NA,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-15,25,NA,NA,NA,NA,Franklin,Highgate Town,2-Sep-15,NA,NA,Permanent,NA,N,VT,NA,NA,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-16,25,NA,NA,NA,NA,Franklin,NA,2-Sep-15,NA,NA,Permanent,NA,N,VT,Fairfax,5454,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-17,25,NA,NA,NA,NA,Franklin,Saint Albans Town,2-Sep-15,NA,NA,Permanent,NA,N,VT,NA,NA,NA,NA
337,1523,81Y,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,"Introduce mated queens, Queen cells",TRUE,"Pollen, Pollen substitutes, Sugar syrup",FALSE,NA,"Fall, Spring, Summer",FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,"Amitraz, Formic acid (Mite Away Quick Strips)",FALSE,NA,TRUE,10,TRUE,15,TRUE,10,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,10,Queen issues,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,"Varroa mites and loss of forage. Also notes ownership of 23 apiaries located permanently in Clinton county, New York.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00081Y-12,52,NA,NA,NA,NA,Franklin,Saint Albans Town,1-Jan-00,NA,3-May-16,Permanent,NA,N,VT,St. Albans,5478,NA,NA
746,1640,84K,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,over regulation from state of Vermont,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00084K-3,1,0,NA,NA,NA,Caledonia,Saint Johnsbury Town,14-Oct-16,NA,NA,Permanent,NA,N,VT,St Johnsbury,5819,0,0
746,1640,84K,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,over regulation from state of Vermont,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00084K-2,1,1,1,NA,NA,Caledonia,Peacham Town,12-Jun-15,NA,NA,Permanent,NA,N,VT,Peacham,5862,0.5,0.5
746,1640,84K,FALSE,NA,NA,0,0,0,0,0,NA,Make Splits or Divides,FALSE,NA,Re-queen themselves,TRUE,Sugar syrup,FALSE,NA,NA,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,over regulation from state of Vermont,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,00084K-1,0,NA,NA,NA,NA,Caledonia,Saint Johnsbury Town,1-Jan-01,6/1/15 0:00,20-Jun-02,Permanent,NA,N,VT,St. Johnsbury,5819,NA,NA
15,1673,858,TRUE,Kirk Webster,45,0,2,0,0,2,made 1 sphit; caught 1 swarm,"Make Splits or Divides, Purchase Nucleus Colonies",TRUE,swarm capture,Re-queen themselves,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,0,FALSE,0,TRUE,10,FALSE,0,FALSE,0,NA,FALSE,Powdered sugar,FALSE,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,4,no idea,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Keeping bees alive over the winter. My 4 hives were healthy entering the winter. All 4 produced a good honey crop. All bees dead by Feb 1. Not starvation!! 60 lbs honey left in every hive! I saw no mites in these colonies last summer which is unusual.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Active,000858-1,3,4,4,0,"<I had NO mites on my bottom board. This past summer (2016) so, I did not treat for mites. Previous years mite load was ~100-200 on the bottom board after sugar application>",Chittenden,Richmond Town,1-Jan-01,NA,1-Aug-01,Permanent,NA,N,VT,Richmond,5477,0.571428571,0.571428571
