PaPlantsID,BeekeeperID,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,PerTotLoss,PerWinLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,X_if_no_2017_Reg
00088H,3222,Delinquent,00088H-35,32,NA,NA,NA,NA,NA,,Grand Isle,North Hero Town,7/8/15 0:00,,,Permanent,,N,VT,North Hero,5474,X
00088H,3222,Delinquent,00088H-36,32,NA,NA,NA,NA,NA,,Grand Isle,,7/8/15 0:00,,,Permanent,,N,VT,North Hero,5474,X
00088H,3222,Delinquent,00088H-37,32,NA,NA,NA,NA,NA,,Grand Isle,Grand Isle Town,7/8/15 0:00,,,Permanent,,N,VT,Grand Isle,5458,X
00088H,3222,Delinquent,00088H-38,32,NA,NA,NA,NA,NA,,Grand Isle,North Hero Town,7/8/15 0:00,,,Permanent,,N,VT,North Hero,5474,X
00088H,3222,Delinquent,00088H-39,32,NA,NA,NA,NA,NA,,Grand Isle,Alburgh Town,7/8/15 0:00,,,Permanent,,N,VT,Alburgh,5440,X
00088H,3222,Delinquent,00088H-40,32,NA,NA,NA,NA,NA,,Grand Isle,,7/8/15 0:00,,,Permanent,,N,VT,Alburgh,5440,X
00088H,3222,Delinquent,00088H-41,32,NA,NA,NA,NA,NA,,Franklin,Swanton Town,7/8/15 0:00,,,Permanent,,N,VT,,5488,X
00088H,3222,Delinquent,00088H-42,32,NA,NA,NA,NA,NA,,Franklin,Swanton Town,7/8/15 0:00,,,Permanent,,N,VT,,5488,X
00088H,3222,Delinquent,00088H-43,32,NA,NA,NA,NA,NA,,Franklin,Swanton Town,7/8/15 0:00,,,Permanent,,N,VT,,5488,X
00088H,3222,Delinquent,00088H-44,32,NA,NA,NA,NA,NA,,Franklin,Swanton Town,7/8/15 0:00,,,Permanent,,N,VT,,5488,X
00088H,3222,Delinquent,00088H-45,32,NA,NA,NA,NA,NA,,Franklin,Highgate Town,7/9/15 0:00,,,Permanent,,N,VT,Highgate,5459,X
00088H,3222,Delinquent,00088H-46,32,NA,NA,NA,NA,NA,,Franklin,Enosburg Town,7/9/15 0:00,,,Permanent,,N,VT,Sheldon,5450,X
00088H,3222,Delinquent,00088H-47,32,NA,NA,NA,NA,NA,,Franklin,Berkshire Town,7/9/15 0:00,,,Permanent,,N,VT,Enosburg,5450,X
00088H,3222,Delinquent,00088H-48,32,NA,NA,NA,NA,NA,,Franklin,Sheldon Town,7/9/15 0:00,,6/17/15 0:00,Migratory,,N,VT,Sheldon,5457,X
00088H,3222,Delinquent,00088H-49,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,7/9/15 0:00,,,Permanent,,N,VT,Franklin,0,X
00088H,3222,Delinquent,00088H-50,32,NA,NA,NA,NA,NA,,Orleans,Westfield Town,7/9/15 0:00,,8/18/15 0:00,Permanent,,N,VT,Troy,5868,X
00088H,3222,Delinquent,00088H-51,32,NA,NA,NA,NA,NA,,Franklin,,7/9/15 0:00,,,Permanent,,N,VT,Berkshire,5450,X
00088H,3222,Delinquent,00088H-53,32,NA,NA,NA,NA,NA,,Franklin,Highgate Town,7/9/15 0:00,,,Permanent,,N,VT,Highgate,5459,X
00088H,3222,Delinquent,00088H-55,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,7/9/15 0:00,,,Permanent,,N,VT,,5459,X
00088H,3222,Delinquent,00088H-56,32,NA,NA,NA,NA,NA,,Franklin,Highgate Town,7/9/15 0:00,,,Permanent,,N,VT,,,X
00088H,3222,Delinquent,00088H-57,32,NA,NA,NA,NA,NA,,Orleans,Newport Town,7/22/16 0:00,,,Permanent,,N,VT,Newport,0,X
00088H,3222,Delinquent,00088H-58,32,NA,NA,NA,NA,NA,,Orleans,Newport Town,8/8/17 0:00,,,Permanent,,N,VT,Newport,5855,X
00088H,3222,Delinquent,00088H-59,32,NA,NA,NA,NA,NA,,Franklin,Enosburg Town,8/8/17 0:00,,,Permanent,,N,VT,Enosburg Falls,5476,X
00088H,3222,Delinquent,00088H-60,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,8/8/17 0:00,,,Permanent,,N,VT,Franklin,5450,X
00088H,3222,Delinquent,00088H-61,32,NA,NA,NA,NA,NA,,Franklin,Swanton Town,8/8/17 0:00,,,Permanent,,N,VT,Swanton,5488,X
00088H,3222,Delinquent,00088H-62,32,NA,NA,NA,NA,NA,,Grand Isle,South Hero Town,8/8/17 0:00,,,Permanent,,N,VT,South Hero,5486,X
00088H,3222,Delinquent,00088H-63,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,8/8/17 0:00,,,Permanent,,N,VT,Franklin,5457,X
00088H,3222,Delinquent,00088H-64,32,NA,NA,NA,NA,NA,,Franklin,Highgate Town,8/8/17 0:00,,,Permanent,,N,VT,HIghgate,5459,X
00088H,3222,Delinquent,00088H-65,32,NA,NA,NA,NA,NA,,Franklin,Highgate Town,8/8/17 0:00,,,Permanent,,N,VT,Highgate,5457,X
00088H,3222,Delinquent,00088H-66,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,8/8/17 0:00,,,Permanent,,N,VT,East Highgate,5459,X
00088H,3222,Delinquent,00088H-67,21,NA,NA,NA,NA,NA,,Franklin,Highgate Town,8/8/17 0:00,,,Permanent,,N,VT,East Highgate,0,X
00088H,3222,Delinquent,00088H-68,32,NA,NA,NA,NA,NA,,Franklin,Franklin Town,8/8/17 0:00,,,Permanent,,N,VT,Franklin,5457,X
00088H,3222,Delinquent,00088H-69,1000,NA,NA,NA,NA,NA,,Orleans,Troy Town,8/8/17 0:00,,,Permanent,,N,VT,North Troy,5859,X
00088H,3222,Delinquent,00088H-70,32,NA,NA,NA,NA,NA,,Franklin,Enosburg Town,8/8/17 0:00,,,Permanent,,N,VT,Enosburg,5450,X
00088H,3222,Delinquent,00088H-71,32,NA,NA,NA,NA,NA,,Grand Isle,Grand Isle Town,8/8/17 0:00,,,Permanent,,N,VT,GrandIsle,0,X
0008PF,3241,Delinquent,0008PF-1,1,NA,NA,NA,NA,NA,,Lamoille,Wolcott Town,5/1/00 0:00,,,Permanent,,N,VT,Wolcott,5680,X
0008QN,3285,Delinquent,0008QN-1,2,NA,NA,NA,NA,NA,,Windsor,Royalton Town,1/1/01 0:00,,4/15/02 0:00,Permanent,,N,VT,South Royalton,5068,X
0008VF,3321,Delinquent,0008VF-1,2,NA,NA,NA,NA,NA,,Rutland,Clarendon Town,1/1/01 0:00,,,Permanent,,N,VT,Clarendon,5777,X
0008VH,3323,Delinquent,0008VH-1,2,NA,NA,NA,NA,NA,,Addison,Monkton Town,1/1/01 0:00,,3/25/08 0:00,Permanent,,N,VT,Monkton,5473,X
0008W6,3377,Delinquent,0008W6-2,8,NA,NA,NA,NA,NA,,Washington,Berlin Town,1/1/01 0:00,,7/23/15 0:00,Permanent,,N,VT,Berlin,5641,X
0008W6,3377,Delinquent,0008W6-3,4,NA,NA,NA,NA,NA,,Washington,Northfield Town,5/1/14 0:00,,7/23/15 0:00,Permanent,,N,VT,Northfield,5663,X
0008W6,3377,Delinquent,0008W6-4,8,NA,NA,NA,NA,NA,,Washington,Northfield Town,5/1/14 0:00,,7/23/15 0:00,Permanent,,N,VT,Northfield,5663,X
0008W6,3377,Delinquent,0008W6-5,1,NA,NA,NA,NA,NA,,Washington,Northfield Town,10/14/16 0:00,,,Permanent,,N,VT,Northfield,5663,X
0008WY,3414,Delinquent,0008WY-1,1,NA,NA,NA,NA,NA,,Chittenden,Burlington City,1/1/01 0:00,,,Permanent,,N,VT,Burlington,5408,X
0008Y2,3455,Delinquent,0008Y2-1,0,NA,NA,NA,NA,NA,,Windham,Brattleboro Town,1/1/01 0:00,,11/10/13 0:00,Permanent,,N,VT,Brattleboro,5301,X
0008Y2,3455,Delinquent,0008Y2-2,0,NA,NA,NA,NA,NA,,Windham,Marlboro Town,6/29/11 0:00,,11/10/13 0:00,Permanent,,N,VT,Marlboro,5344,X
0008Y2,3455,Delinquent,0008Y2-3,5,NA,NA,NA,NA,NA,,Windham,Athens Town,6/1/16 0:00,,,Permanent,,N,VT,Athens,5143,X
0007PG,3461,Delinquent,0007PG-1,15,NA,NA,NA,NA,NA,,Franklin,Fletcher Town,1/1/01 0:00,,7/1/08 0:00,Permanent,,N,VT,Fletcher,5454,X
0008YV,3509,Delinquent,0008YV-1,3,NA,NA,NA,NA,NA,,Windsor,Bethel Town,1/1/01 0:00,,8/6/15 0:00,Permanent,,N,VT,Bethel,5032,X
0008Z2,3516,Delinquent,0008Z2-1,2,NA,NA,NA,NA,NA,,Chittenden,Underhill Town,1/1/01 0:00,,8/24/16 0:00,Permanent,,N,VT,Underhill,5489,X
0007JD,3527,Delinquent,0007JD-1,5,NA,NA,NA,NA,NA,,Lamoille,Wolcott Town,1/1/01 0:00,,,Permanent,,N,VT,Wolcott,5680,X
903,3557,Delinquent,000903-1,1,NA,NA,NA,NA,NA,,Windham,Dummerston Town,1/1/01 0:00,,5/21/07 0:00,Permanent,,N,VT,Dummerston,5301,X
00090Q,3603,Delinquent,00090Q-1,5,NA,NA,NA,NA,NA,,Orange,Bradford Town,1/1/01 0:00,,9/24/15 0:00,Permanent,,N,VT,Bradford,5085,X
00090Q,3603,Delinquent,00090Q-2,4,NA,NA,NA,NA,NA,,Orange,Newbury Town,1/1/01 0:00,,5/6/10 0:00,Permanent,,N,VT,West Newbury,5085,X
00090Q,3603,Delinquent,00090Q-3,6,NA,NA,NA,NA,NA,,Orange,Bradford Town,10/1/15 0:00,,9/24/15 0:00,Permanent,,N,VT,Bradford,5085,X
0007M9,3617,Delinquent,0007M9-1,7,NA,NA,NA,NA,NA,,Franklin,Franklin Town,1/1/01 0:00,,7/22/08 0:00,Permanent,,N,VT,Fairfield,5455,X
703,3654,Delinquent,000703-1,2,NA,NA,NA,NA,NA,,Chittenden,Williston Town,1/1/01 0:00,,7/12/07 0:00,Permanent,,N,VT,Williston,5495,X
00091C,3656,Delinquent,00091C-1,3,NA,NA,NA,NA,NA,,Franklin,Georgia Town,1/1/01 0:00,,5/24/07 0:00,Permanent,,N,VT,Georgia,5478,X
00088W,3702,Delinquent,00088W-1,2,NA,NA,NA,NA,NA,,Addison,New Haven Town,6/19/15 0:00,,,Permanent,,N,VT,New Haven,5472,X
0008CJ,3707,Delinquent,0008CJ-1,14,NA,NA,NA,NA,NA,,Franklin,Berkshire Town,1/1/01 0:00,,5/31/07 0:00,Permanent,,N,VT,West Berkshire,5450,X
00085Y,3724,Delinquent,00085Y-1,1,NA,NA,NA,NA,NA,,Windsor,Hartford Town,1/1/01 0:00,,6/21/06 0:00,Permanent,,N,VT,Hartford,5001,X
0007BQ,3738,Delinquent,0007BQ-1,1,NA,NA,NA,NA,NA,,Caledonia,Kirby Town,1/1/01 0:00,,,Permanent,,N,VT,Kirby,5832,X
926,3761,Delinquent,000926-1,3,NA,NA,NA,NA,NA,,Windham,,10/29/15 0:00,,,Permanent,,N,VT,Jamaica,5346,X
00092V,3784,Delinquent,00092V-2,4,NA,NA,NA,NA,NA,,Orange,Randolph Town,1/1/01 0:00,,5/12/09 0:00,Permanent,,N,VT,Randolph,5060,X
930,3790,Delinquent,000930-1,2,NA,NA,NA,NA,NA,,Windsor,West Windsor Town,1/1/01 0:00,,,Permanent,,N,VT,West Windsor,5089,X
933,3793,Delinquent,000933-1,1,NA,NA,NA,NA,NA,,Caledonia,Newark Town,1/1/01 0:00,,,Permanent,,N,VT,Newark,5871,X
00093N,3817,Delinquent,00093N-1,5,NA,NA,NA,NA,NA,,Orleans,Charleston Town,1/1/01 0:00,,7/29/08 0:00,Permanent,,N,VT,East Charleston,5833,X
0007Q4,3830,Delinquent,0007Q4-1,1,NA,NA,NA,NA,NA,,Rutland,Poultney Town,1/1/01 0:00,,7/13/07 0:00,Permanent,,N,VT,Poultney,,X
941,3833,Delinquent,000941-1,4,NA,NA,NA,NA,NA,,Addison,Starksboro Town,1/1/01 0:00,,7/16/08 0:00,Permanent,,N,VT,Starksboro,5487,X
0008B2,3846,Delinquent,0008B2-1,20,NA,NA,NA,NA,NA,,Grand Isle,Alburgh Town,1/1/01 0:00,,7/30/07 0:00,Permanent,,N,VT,Alburg,5440,X
0008B2,3846,Delinquent,0008B2-6,20,NA,NA,NA,NA,NA,,Unknown,,7/8/16 0:00,,7/8/16 0:00,Permanent,180,N,VT,Isle la Motte,5463,X
840,3866,Delinquent,000840-1,0,NA,NA,NA,NA,NA,,Washington,Montpelier City,1/1/01 0:00,,3/17/15 0:00,Permanent,,N,VT,Montpelier,5602,X
0008AP,3868,Delinquent,0008AP-1,13,NA,NA,NA,NA,NA,,Orange,Williamstown Town,1/1/01 0:00,,5/25/16 0:00,Permanent,,N,VT,Williamstown,5679,X
0008AP,3868,Delinquent,0008AP-4,2,NA,NA,NA,NA,NA,,Washington,Berlin Town,7/20/15 0:00,,,Permanent,,N,VT,Berlin,5602,X
0008AP,3868,Delinquent,0008AP-6,4,NA,NA,NA,NA,NA,,Lamoille,,6/23/16 0:00,,,Permanent,,N,VT,Jeffersonville,5464,X
0007VG,3871,Delinquent,0007VG-1,1,NA,NA,NA,NA,NA,,Addison,Ferrisburgh Town,1/1/01 0:00,,,Permanent,,N,VT,Ferrisburg,5661,X
00094X,3890,Delinquent,00094X-3,4,NA,NA,NA,NA,NA,,Orange,Orange Town,5/7/11 0:00,,,Permanent,,N,VT,Orange,0,X
00094X,3890,Delinquent,00094X-1,3,NA,NA,NA,NA,NA,,Orange,Orange Town,1/1/01 0:00,,,Permanent,,N,VT,Orange,5086,X
00094X,3890,Delinquent,00094X-4,5,NA,NA,NA,NA,NA,,Washington,Barre Town,11/3/15 0:00,,,Permanent,,N,VT,Barre,5641,X
950,3893,Delinquent,000950-1,2,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,1/1/01 0:00,,7/2/08 0:00,Permanent,,N,VT,Middletown Springs,5757,X
862,3946,Delinquent,000862-5,1,NA,NA,NA,NA,NA,,Windham,Newfane Town,6/7/16 0:00,,,Permanent,,N,VT,South Newfane,5351,X
00086W,3956,Delinquent,00086W-2,0,NA,NA,NA,NA,NA,,Washington,East Montpelier Town,1/1/01 0:00,,5/24/16 0:00,Permanent,,N,VT,N. Montpelier,5651,X
00087C,3961,Delinquent,00087C-1,1,NA,NA,NA,NA,NA,,Rutland,Wallingford Town,1/1/01 0:00,,,Permanent,,N,VT,Wallingford,5773,X
0008KZ,3976,Delinquent,0008KZ-1,10,NA,NA,NA,NA,NA,,Orleans,Greensboro Town,1/1/01 0:00,,,Permanent,,N,VT,Craftsbury Common,5827,X
0008KZ,3976,Delinquent,0008KZ-2,5,NA,NA,NA,NA,NA,,Caledonia,Hardwick Town,11/17/15 0:00,,,Permanent,,N,VT,Hardwick,5843,X
0008KZ,3976,Delinquent,0008KZ-3,4,NA,NA,NA,NA,NA,,Caledonia,Hardwick Town,11/17/15 0:00,,,Permanent,,N,VT,Hardwick,5843,X
0008KZ,3976,Delinquent,0008KZ-4,5,NA,NA,NA,NA,NA,,Orleans,Greensboro Town,11/17/15 0:00,,,Permanent,,N,VT,Greensboro,5860,X
0008G6,3982,Delinquent,0008G6-1,5,NA,NA,NA,NA,NA,,Rutland,Pittsford Town,1/1/01 0:00,,8/7/14 0:00,Permanent,,N,VT,Pittsford,5763,X
00097D,4030,Delinquent,00097D-2,4,NA,NA,NA,NA,NA,,Addison,Monkton Town,4/8/11 0:00,,,Permanent,,N,VT,Bristol,5443,X
00097K,4035,Delinquent,00097K-1,1,NA,NA,NA,NA,NA,,Rutland,Tinmouth Town,1/1/01 0:00,,,Permanent,,N,VT,Tinmouth,05773-1174,X
0007Z9,4043,Delinquent,0007Z9-1,2,NA,NA,NA,NA,NA,,Lamoille,Hyde Park Town,1/1/01 0:00,,,Permanent,,N,VT,Hyde Park,5655,X
00098B,4060,Delinquent,00098B-1,4,NA,NA,NA,NA,NA,,Chittenden,Milton Town,1/1/01 0:00,,6/30/10 0:00,Permanent,,N,VT,Milton,5468,X
00098P,4074,Delinquent,00098P-1,1,NA,NA,NA,NA,NA,,Orange,Newbury Town,1/1/01 0:00,,7/23/15 0:00,Permanent,,N,VT,Newbury,5081,X
0007MK,4081,Delinquent,0007MK-1,3,NA,NA,NA,NA,NA,,Chittenden,Shelburne Town,1/1/01 0:00,,9/13/16 0:00,Permanent,,N,VT,Shelburne,5482,X
997,4091,Delinquent,000997-1,3,NA,NA,NA,NA,NA,,Grand Isle,Grand Isle Town,1/1/01 0:00,,,Permanent,,N,VT,Grand Isle,5458,X
00099A,4095,Delinquent,00099A-1,2,NA,NA,NA,NA,NA,,Chittenden,Burlington City,1/1/01 0:00,,7/20/16 0:00,Permanent,,N,VT,Burlington,5401,X
00099Y,4114,Delinquent,00099Y-1,0,NA,NA,NA,NA,NA,,Franklin,Fletcher Town,1/1/01 0:00,,,Permanent,,N,VT,Fletcher,5444,X
0008J8,4118,Delinquent,0008J8-1,0,NA,NA,NA,NA,NA,,Franklin,Bakersfield Town,1/1/01 0:00,,,Permanent,,N,VT,Bakersfield,5448,X
000AF5,4146,Delinquent,000AF5-1,2,NA,NA,NA,NA,NA,,Washington,Montpelier City,5/19/10 0:00,,,Permanent,,N,VT,Montpelier,5602,X
000AGQ,4148,Delinquent,000AGQ-1,2,NA,NA,NA,NA,NA,,Addison,Leicester Town,4/5/10 0:00,,,Permanent,,N,VT,Brandon,5733,X
000AK2,4168,Delinquent,000AK2-1,4,NA,NA,NA,NA,NA,,Orleans,Craftsbury Town,4/29/10 0:00,,,Permanent,,N,VT,Craftsbury Common,5827,X
000APQ,4182,Delinquent,000APQ-1,1,NA,NA,NA,NA,NA,,Caledonia,Lyndon Town,6/17/10 0:00,,,Permanent,,N,VT,Lyndonville,5851,X
000AQW,4194,Delinquent,000AQW-1,1,NA,NA,NA,NA,NA,,Rutland,Benson Town,5/30/10 0:00,,4/28/15 0:00,Permanent,,N,VT,Fair Haven,5743,X
000AQY,4196,Delinquent,000AQY-1,2,NA,NA,NA,NA,NA,,Rutland,Benson Town,5/25/10 0:00,,7/14/11 0:00,Permanent,,N,VT,Benson,5743,X
000AVZ,4201,Delinquent,000AVZ-1,2,NA,NA,NA,NA,NA,,Addison,Monkton Town,7/1/10 0:00,,,Permanent,,N,VT,Monkton,0,X
000AWB,4212,Delinquent,000AWB-1,4,NA,NA,NA,NA,NA,,Washington,Moretown Town,6/25/10 0:00,,5/22/15 0:00,Permanent,,N,VT,Moretown,5660,X
000AWX,4217,Delinquent,000AWX-1,6,NA,NA,NA,NA,NA,,Chittenden,Underhill Town,5/25/10 0:00,,8/30/16 0:00,Permanent,,N,VT,Underhill,5489,X
000AZ7,4233,Delinquent,000AZ7-2,2,NA,NA,NA,NA,NA,,Bennington,Dorset Town,7/24/10 0:00,,,Permanent,,N,VT,East Dorset,5253,X
000AZ7,4233,Delinquent,000AZ7-1,2,NA,NA,NA,NA,NA,,Bennington,Dorset Town,8/2/10 0:00,,10/3/16 0:00,Permanent,,N,VT,East Dorset,5253,X
000G9M,4247,Delinquent,000G9M-1,1,NA,NA,NA,NA,NA,,Chittenden,Jericho Town,10/27/15 0:00,,,Permanent,,N,VT,Jericho,5465,X
000G9Q,4249,Delinquent,000G9Q-1,1,NA,NA,NA,NA,NA,,Washington,Barre Town,8/31/10 0:00,,,Permanent,,N,VT,Barre,5641,X
000GBY,4271,Delinquent,000GBY-1,1,NA,NA,NA,NA,NA,,Orleans,Lowell Town,1/15/11 0:00,,,Permanent,,N,VT,Lowell,5847,X
000GC8,4275,Delinquent,000GC8-1,185,NA,NA,NA,NA,NA,,Orange,Braintree Town,2/9/11 0:00,,5/4/15 0:00,Migratory,,N,VT,Braintree,5060,X
000GC8,4275,Delinquent,000GC8-2,20,NA,NA,NA,NA,NA,,Orange,Tunbridge Town,5/1/10 0:00,,4/29/13 0:00,Migratory,,N,VT,Tunbridge,0,X
000GDK,4276,Delinquent,000GDK-1,4,NA,NA,NA,NA,NA,,Rutland,Pawlet Town,2/23/11 0:00,,,Permanent,,N,VT,Pawlet,5761,X
000GMW,4279,Delinquent,000GMW-1,3,NA,NA,NA,NA,NA,,Washington,Cabot Town,4/15/11 0:00,,,Permanent,,N,VT,Cabot,5647,X
000H11,4314,Delinquent,000H11-1,1,NA,NA,NA,NA,NA,,Orange,Washington Town,6/13/11 0:00,,7/20/15 0:00,Permanent,,N,VT,Washington,5675,X
000H9P,4351,Delinquent,000H9P-1,2,NA,NA,NA,NA,NA,,Windsor,Pomfret Town,8/6/11 0:00,,,Permanent,,N,VT,Woodstock,5091,X
000H9Q,4352,Delinquent,000H9Q-1,5,NA,NA,NA,NA,NA,,Franklin,Fairfax Town,8/6/11 0:00,,7/13/16 0:00,Permanent,,Y,VT,Fairfax,5454,X
000H9V,4353,Delinquent,000H9V-1,10,NA,NA,NA,NA,NA,,Chittenden,Jericho Town,8/30/11 0:00,,,Permanent,,N,VT,Jericho,5465,X
000HA5,4355,Delinquent,000HA5-3,0,NA,NA,NA,NA,NA,,Rutland,West Rutland Town,5/14/13 0:00,5/31/15 0:00,7/16/14 0:00,Permanent,,N,VT,West Rutland,0,X
000HA5,4355,Delinquent,000HA5-4,0,NA,NA,NA,NA,NA,,Rutland,Rutland Town,6/14/13 0:00,5/31/15 0:00,7/16/14 0:00,Permanent,,N,VT,Rutland,0,X
000HA5,4355,Delinquent,000HA5-5,0,NA,NA,NA,NA,NA,,Rutland,Pittsford Town,6/14/13 0:00,5/31/15 0:00,7/16/14 0:00,Permanent,,N,VT,Pittsford,0,X
000HA5,4355,Delinquent,000HA5-6,0,NA,NA,NA,NA,NA,,Rutland,Wallingford Town,6/14/13 0:00,5/31/15 0:00,7/16/14 0:00,Permanent,,N,VT,Wallingford,0,X
000HA5,4355,Delinquent,000HA5-7,5,NA,NA,NA,NA,NA,,Rutland,Benson Town,6/14/13 0:00,,7/16/15 0:00,Permanent,,N,VT,Benson,0,X
000HA5,4355,Delinquent,000HA5-8,4,NA,NA,NA,NA,NA,,Rutland,Benson Town,6/14/13 0:00,,7/16/15 0:00,Permanent,,N,VT,Benson,0,X
000HA5,4355,Delinquent,000HA5-9,17,NA,NA,NA,NA,NA,,Rutland,Castleton Town,6/14/13 0:00,,7/30/14 0:00,Permanent,,N,VT,Castleton,0,X
000HA5,4355,Delinquent,000HA5-10,12,NA,NA,NA,NA,NA,,Rutland,Poultney Town,8/22/11 0:00,,,Permanent,,N,VT,Poultney,0,X
000HA5,4355,Delinquent,000HA5-11,6,NA,NA,NA,NA,NA,,Rutland,Castleton Town,5/7/14 0:00,,7/16/14 0:00,Permanent,,N,VT,Castleton,5735,X
000HA5,4355,Delinquent,000HA5-12,0,NA,NA,NA,NA,NA,,Rutland,Castleton Town,5/24/14 0:00,5/31/15 0:00,7/16/14 0:00,Permanent,,N,VT,Castleton,5000,X
000HA5,4355,Delinquent,000HA5-13,0,NA,NA,NA,NA,NA,,Rutland,Poultney Town,5/3/14 0:00,5/31/15 0:00,8/6/14 0:00,Permanent,,N,VT,South Poultny,5000,X
000HAD,4363,Delinquent,000HAD-1,1,NA,NA,NA,NA,NA,,Washington,Duxbury Town,8/21/11 0:00,,6/15/15 0:00,Permanent,,N,VT,Duxbury,5676,X
000HAD,4363,Delinquent,000HAD-2,1,NA,NA,NA,NA,NA,,Washington,Duxbury Town,1/21/16 0:00,,,Permanent,,N,VT,Duxbury,5676,X
000HVW,4385,Delinquent,000HVW-1,2,NA,NA,NA,NA,NA,,Lamoille,Stowe Town,2/21/12 0:00,,5/31/12 0:00,Permanent,,N,VT,Stowe,5672,X
000HW0,4389,Delinquent,000HW0-1,0,NA,NA,NA,NA,NA,,Washington,Worcester Town,1/24/12 0:00,,,Permanent,,N,VT,Worcester,5682,X
000HW0,4389,Delinquent,000HW0-2,1,NA,NA,NA,NA,NA,,Washington,East Montpelier Town,12/2/15 0:00,,,Permanent,,N,VT,East Montpelier,5651,X
000J69,4395,Delinquent,000J69-1,1,NA,NA,NA,NA,NA,,Chittenden,Underhill Town,4/27/12 0:00,,8/22/12 0:00,Permanent,,N,VT,Underhill,5489,X
000J7N,4398,Delinquent,000J7N-1,3,NA,NA,NA,NA,NA,,Chittenden,Essex Town,4/12/12 0:00,,,Permanent,,N,VT,Essex Junction,5452,X
000J7N,4398,Delinquent,000J7N-2,0,NA,NA,NA,NA,NA,,Orleans,Newport Town,4/18/13 0:00,,,Permanent,,N,VT,Newport,0,X
000J7N,4398,Delinquent,000J7N-3,18,NA,NA,NA,NA,NA,,Chittenden,Jericho Town,3/26/13 0:00,,,Permanent,,N,VT,Jericho,0,X
000J7N,4398,Delinquent,000J7N-4,3,NA,NA,NA,NA,NA,,Chittenden,Essex Town,7/8/15 0:00,,,Permanent,,N,VT,Essex,5495,X
000J7N,4398,Delinquent,000J7N-5,3,NA,NA,NA,NA,NA,,Chittenden,Jericho Town,7/8/15 0:00,,,Permanent,,N,VT,Jericho,5465,X
000J7N,4398,Delinquent,000J7N-6,3,NA,NA,NA,NA,NA,,Chittenden,Williston Town,7/8/15 0:00,,,Permanent,,N,VT,Williston,5452,X
000J8Y,4406,Delinquent,000J8Y-1,1,NA,NA,NA,NA,NA,,Chittenden,Jericho Town,5/16/12 0:00,,,Permanent,,N,VT,Jericho,5465,X
000JC8,4409,Delinquent,000JC8-1,12,NA,NA,NA,NA,NA,,Windsor,Weston Town,7/19/12 0:00,,,Permanent,,N,VT,Weston,5161,X
000JC8,4409,Delinquent,000JC8-2,18,NA,NA,NA,NA,NA,,Windham,Grafton Town,6/2/15 0:00,,,Permanent,,N,VT,Cambridgeport,5141,X
000JCQ,4415,Delinquent,000JCQ-1,1,NA,NA,NA,NA,NA,,Essex,Concord Town,5/15/12 0:00,,,Permanent,,N,VT,Concord,5824,X
000JCZ,4420,Delinquent,000JCZ-1,2,NA,NA,NA,NA,NA,,Essex,Guildhall Town,5/16/12 0:00,,,Permanent,,N,VT,Guildhall,5905,X
000JD0,4421,Delinquent,000JD0-1,2,NA,NA,NA,NA,NA,,Chittenden,South Burlington City,6/13/12 0:00,,,Permanent,,N,VT,South Burlington,5403,X
000JF3,4426,Delinquent,000JF3-1,4,NA,NA,NA,NA,NA,,Franklin,Richford Town,6/12/12 0:00,,,Permanent,,N,VT,Richford,5476,X
000JV2,4437,Delinquent,000JV2-1,2,NA,NA,NA,NA,NA,,Chittenden,Charlotte Town,5/12/12 0:00,,6/21/16 0:00,Permanent,,N,VT,Charlotte,5445,X
000JVJ,4448,Delinquent,000JVJ-1,10,NA,NA,NA,NA,NA,,Addison,Starksboro Town,6/29/12 0:00,,,Permanent,,N,VT,Starksboro,5487,X
000JW7,4459,Delinquent,000JW7-1,2,NA,NA,NA,NA,NA,,Washington,Worcester Town,6/6/12 0:00,,5/21/15 0:00,Permanent,,N,VT,Worcester,5682,X
000JWQ,4474,Delinquent,000JWQ-1,2,NA,NA,NA,NA,NA,,Addison,Ferrisburgh Town,9/5/12 0:00,,,Permanent,,N,VT,Vergennes,5491,X
000JWX,4477,Delinquent,000JWX-1,2,NA,NA,NA,NA,NA,,Grand Isle,Grand Isle Town,4/24/12 0:00,,7/12/16 0:00,Permanent,,N,VT,Grand Isle,5458,X
000JX3,4482,Delinquent,000JX3-1,3,NA,NA,NA,NA,NA,,Caledonia,Saint Johnsbury Town,11/26/12 0:00,,,Permanent,,N,VT,Saint Johnsbury,5819,X
000KGJ,4504,Delinquent,000KGJ-1,6,NA,NA,NA,NA,NA,,Washington,Waterbury Town,5/11/13 0:00,,9/5/13 0:00,Permanent,,N,VT,Waterbury Center,5677,X
